3453212150,1,0
3453212150,2,1
3453212150,3,1
3453212150,4,1
3453212150,5,0
3462021095,1,0
3462021095,2,1
3462021095,3,1
3462021095,4,0
3462021095,5,1
3492045642,1,1
3492045642,2,0
3492045642,3,1
3492045642,4,1
3492045642,5,1
3498020862,1,0
3498020862,2,1
3498020862,3,0
3498020862,4,1
3498020862,5,0
3499110695,1,0
3499110695,2,2
3499110695,3,1
3499110695,4,1
3499110695,5,0
3499151502,1,1
3499151502,2,1
3499151502,3,2
3499151502,4,1
3499151502,5,0
3518111000,1,1
3518111000,2,1
3518111000,3,1
3518111000,4,0
3518111000,5,1
3548254268,1,1
3548254268,2,1
3548254268,3,1
3548254268,4,1
3548254268,5,1
3570300099,1,1
3570300099,2,1
3570300099,3,1
3570300099,4,1
3570300099,5,1
3596292646,1,1
3596292646,2,1
3596292646,3,0
3596292646,4,1
3596292646,5,1
60977493,1,1
60977493,2,1
60977493,3,0
60977493,4,0
60977493,5,0
312872682,1,0
312872682,2,1
312872682,3,1
312872682,4,0
312872682,5,1
316602906,1,0
316602906,2,0
316602906,3,1
316602906,4,1
316602906,5,0
316693006,1,1
316693006,2,1
316693006,3,1
316693006,4,0
316693006,5,0
345311396,1,1
345311396,2,1
345311396,3,1
345311396,4,0
345311396,5,1
345378490,1,1
345378490,2,1
345378490,3,1
345378490,4,1
345378490,5,1
345404793,1,1
345404793,2,1
345404793,3,1
345404793,4,1
345404793,5,1
345433173,1,1
345433173,2,1
345433173,3,1
345433173,4,1
345433173,5,0
375400117,1,1
375400117,2,0
375400117,3,1
375400117,4,1
375400117,5,0
375705856,1,1
375705856,2,1
375705856,3,1
375705856,4,1
375705856,5,1
380717018,1,0
380717018,2,0
380717018,3,1
380717018,4,1
380717018,5,0
380718332,1,0
380718332,2,1
380718332,3,1
380718332,4,1
380718332,5,1
380754509,1,0
380754509,2,1
380754509,3,0
380754509,4,1
380754509,5,1
038076654X,1,1
038076654X,2,1
038076654X,3,1
038076654X,4,0
038076654X,5,1
380807866,1,1
380807866,2,1
380807866,3,1
380807866,4,1
380807866,5,1
385316895,1,0
385316895,2,1
385316895,3,1
385316895,4,0
385316895,5,1
385497466,1,0
385497466,2,0
385497466,3,0
385497466,4,0
385497466,5,1
385508042,1,1
385508042,2,0
385508042,3,1
385508042,4,1
385508042,5,1
385509456,1,1
385509456,2,0
385509456,3,0
385509456,4,1
385509456,5,0
385511612,1,0
385511612,2,0
385511612,3,1
385511612,4,0
385511612,5,1
385730586,1,1
385730586,2,0
385730586,3,1
385730586,4,1
385730586,5,0
425164403,1,1
425164403,2,0
425164403,3,1
425164403,4,1
425164403,5,1
440234964,1,1
440234964,2,0
440234964,3,0
440234964,4,2
440234964,5,0
446605484,1,1
446605484,2,1
446605484,3,1
446605484,4,0
446605484,5,0
446610399,1,1
446610399,2,1
446610399,3,1
446610399,4,1
446610399,5,0
449006522,1,2
449006522,2,1
449006522,3,0
449006522,4,1
449006522,5,0
449911004,1,1
449911004,2,1
449911004,3,0
449911004,4,0
449911004,5,1
451162072,1,1
451162072,2,1
451162072,3,1
451162072,4,1
451162072,5,0
451186648,1,1
451186648,2,1
451186648,3,1
451186648,4,0
451186648,5,1
452282152,1,1
452282152,2,1
452282152,3,1
452282152,4,1
452282152,5,1
051513290X,1,0
051513290X,2,0
051513290X,3,1
051513290X,4,1
051513290X,5,1
553580388,1,1
553580388,2,1
553580388,3,1
553580388,4,0
553580388,5,1
590598848,1,1
590598848,2,1
590598848,3,1
590598848,4,1
590598848,5,0
590629719,1,1
590629719,2,0
590629719,3,1
590629719,4,1
590629719,5,1
671023616,1,1
671023616,2,1
671023616,3,1
671023616,4,1
671023616,5,1
671027387,1,0
671027387,2,1
671027387,3,1
671027387,4,1
671027387,5,1
684848783,1,1
684848783,2,1
684848783,3,1
684848783,4,1
684848783,5,1
743486226,1,1
743486226,2,1
743486226,3,1
743486226,4,0
743486226,5,1
786863986,1,0
786863986,2,1
786863986,3,0
786863986,4,1
786863986,5,1
803251718,1,1
803251718,2,1
803251718,3,1
803251718,4,0
803251718,5,1
804117934,1,1
804117934,2,1
804117934,3,1
804117934,4,1
804117934,5,1
140003180X,1,1
140003180X,2,1
140003180X,3,1
140003180X,4,0
140003180X,5,1
155874262X,1,1
155874262X,2,1
155874262X,3,1
155874262X,4,0
155874262X,5,1
60987103,1,0
60987103,2,1
60987103,3,1
60987103,4,1
60987103,5,1
151008116,1,1
151008116,2,1
151008116,3,1
151008116,4,0
151008116,5,1
375704965,1,1
375704965,2,0
375704965,3,1
375704965,4,0
375704965,5,2
525947647,1,1
525947647,2,0
525947647,3,1
525947647,4,1
525947647,5,1
804111359,1,1
804111359,2,1
804111359,3,1
804111359,4,0
804111359,5,1
1558744150,1,1
1558744150,2,1
1558744150,3,1
1558744150,4,1
1558744150,5,0
435272683,1,0
435272683,2,1
435272683,3,1
435272683,4,1
435272683,5,1
316782505,1,0
316782505,2,1
316782505,3,1
316782505,4,1
316782505,5,1
006102063X,1,1
006102063X,2,1
006102063X,3,1
006102063X,4,0
006102063X,5,1
60013117,1,1
60013117,2,0
60013117,3,1
60013117,4,1
60013117,5,1
60199563,1,1
60199563,2,0
60199563,3,0
60199563,4,1
60199563,5,0
006052779X,1,0
006052779X,2,0
006052779X,3,1
006052779X,4,1
006052779X,5,1
60563079,1,1
60563079,2,1
60563079,3,0
60563079,4,1
60563079,5,0
60809027,1,0
60809027,2,0
60809027,3,1
60809027,4,0
60809027,5,1
61040967,1,1
61040967,2,1
61040967,3,1
61040967,4,1
61040967,5,1
61050474,1,0
61050474,2,1
61050474,3,1
61050474,4,1
61050474,5,1
61052515,1,1
61052515,2,1
61052515,3,1
61052515,4,1
61052515,5,1
61052523,1,1
61052523,2,1
61052523,3,1
61052523,4,1
61052523,5,1
64472264,1,1
64472264,2,1
64472264,3,0
64472264,4,0
64472264,5,1
140620664,1,0
140620664,2,1
140620664,3,0
140620664,4,0
140620664,5,1
312148267,1,1
312148267,2,1
312148267,3,0
312148267,4,1
312148267,5,0
312156960,1,0
312156960,2,0
312156960,3,0
312156960,4,0
312156960,5,1
312890044,1,0
312890044,2,0
312890044,3,0
312890044,4,1
312890044,5,1
034543191X,1,1
034543191X,2,1
034543191X,3,1
034543191X,4,1
034543191X,5,1
373836023,1,0
373836023,2,1
373836023,3,1
373836023,4,1
373836023,5,0
375751513,1,1
375751513,2,1
375751513,3,0
375751513,4,1
375751513,5,0
375801677,1,1
375801677,2,1
375801677,3,0
375801677,4,1
375801677,5,1
375814248,1,1
375814248,2,1
375814248,3,1
375814248,4,0
375814248,5,1
375823352,1,1
375823352,2,1
375823352,3,1
375823352,4,1
375823352,5,0
037582345X,1,1
037582345X,2,0
037582345X,3,1
037582345X,4,1
037582345X,5,1
375823468,1,1
375823468,2,1
375823468,3,0
375823468,4,0
375823468,5,1
380730448,1,0
380730448,2,1
380730448,3,1
380730448,4,1
380730448,5,1
380973839,1,1
380973839,2,1
380973839,3,1
380973839,4,1
380973839,5,1
385327773,1,0
385327773,2,1
385327773,3,1
385327773,4,1
385327773,5,1
394586239,1,0
394586239,2,1
394586239,3,1
394586239,4,1
394586239,5,1
439510112,1,1
439510112,2,0
439510112,3,1
439510112,4,1
439510112,5,1
440241413,1,1
440241413,2,1
440241413,3,0
440241413,4,1
440241413,5,0
451409256,1,1
451409256,2,0
451409256,3,1
451409256,4,0
451409256,5,1
451523415,1,1
451523415,2,1
451523415,3,1
451523415,4,1
451523415,5,1
451526279,1,0
451526279,2,1
451526279,3,0
451526279,4,1
451526279,5,1
451526341,1,0
451526341,2,1
451526341,3,0
451526341,4,0
451526341,5,1
486415864,1,1
486415864,2,1
486415864,3,0
486415864,4,1
486415864,5,1
553280589,1,1
553280589,2,1
553280589,3,0
553280589,4,1
553280589,5,1
571197639,1,1
571197639,2,1
571197639,3,1
571197639,4,1
571197639,5,1
670035262,1,1
670035262,2,0
670035262,3,1
670035262,4,1
670035262,5,1
679423079,1,1
679423079,2,0
679423079,3,1
679423079,4,0
679423079,5,1
679751343,1,0
679751343,2,1
679751343,3,1
679751343,4,1
679751343,5,1
684833395,1,1
684833395,2,1
684833395,3,1
684833395,4,0
684833395,5,1
743245024,1,1
743245024,2,0
743245024,3,1
743245024,4,0
743245024,5,0
749748001,1,1
749748001,2,1
749748001,3,1
749748001,4,0
749748001,5,0
749748028,1,0
749748028,2,0
749748028,3,1
749748028,4,1
749748028,5,1
963094424,1,1
963094424,2,0
963094424,3,1
963094424,4,1
963094424,5,1
1401201172,1,1
1401201172,2,1
1401201172,3,0
1401201172,4,0
1401201172,5,1
1563892278,1,1
1563892278,2,1
1563892278,3,0
1563892278,4,1
1563892278,5,1
1563898586,1,1
1563898586,2,1
1563898586,3,1
1563898586,4,1
1563898586,5,1
156971620X,1,1
156971620X,2,1
156971620X,3,1
156971620X,4,1
156971620X,5,1
1592571301,1,1
1592571301,2,0
1592571301,3,1
1592571301,4,0
1592571301,5,1
374270325,1,1
374270325,2,0
374270325,3,2
374270325,4,0
374270325,5,1
375719180,1,0
375719180,2,1
375719180,3,1
375719180,4,1
375719180,5,1
440235502,1,1
440235502,2,1
440235502,3,1
440235502,4,1
440235502,5,1
044023722X,1,1
044023722X,2,1
044023722X,3,0
044023722X,4,1
044023722X,5,1
1573225487,1,1
1573225487,2,1
1573225487,3,1
1573225487,4,1
1573225487,5,1
1853260673,1,0
1853260673,2,1
1853260673,3,1
1853260673,4,1
1853260673,5,1
60977477,1,1
60977477,2,1
60977477,3,1
60977477,4,0
60977477,5,1
345391691,1,1
345391691,2,1
345391691,3,1
345391691,4,0
345391691,5,1
520011171,1,0
520011171,2,1
520011171,3,0
520011171,4,0
520011171,5,1
553278746,1,1
553278746,2,1
553278746,3,1
553278746,4,1
553278746,5,1
670856045,1,0
670856045,2,1
670856045,3,1
670856045,4,1
670856045,5,1
872200760,1,1
872200760,2,0
872200760,3,1
872200760,4,1
872200760,5,1
937858994,1,1
937858994,2,1
937858994,3,1
937858994,4,1
937858994,5,1
671649949,1,1
671649949,2,0
671649949,3,0
671649949,4,0
671649949,5,1
590431110,1,0
590431110,2,1
590431110,3,0
590431110,4,0
590431110,5,1
64470113,1,0
64470113,2,1
64470113,3,1
64470113,4,1
64470113,5,0
553571486,1,1
553571486,2,1
553571486,3,0
553571486,4,0
553571486,5,1
972044205,1,0
972044205,2,1
972044205,3,1
972044205,4,1
972044205,5,1
312963009,1,1
312963009,2,1
312963009,3,1
312963009,4,1
312963009,5,0
345430476,1,0
345430476,2,0
345430476,3,0
345430476,4,1
345430476,5,1
345435869,1,1
345435869,2,1
345435869,3,1
345435869,4,1
345435869,5,0
380728729,1,1
380728729,2,1
380728729,3,1
380728729,4,1
380728729,5,0
038081840X,1,1
038081840X,2,1
038081840X,3,1
038081840X,4,1
038081840X,5,1
449912302,1,1
449912302,2,0
449912302,3,2
449912302,4,1
449912302,5,1
055329198X,1,0
055329198X,2,1
055329198X,3,1
055329198X,4,0
055329198X,5,0
671018930,1,0
671018930,2,0
671018930,3,1
671018930,4,1
671018930,5,1
812541642,1,0
812541642,2,0
812541642,3,1
812541642,4,1
812541642,5,1
312988699,1,1
312988699,2,0
312988699,3,1
312988699,4,1
312988699,5,0
486282112,1,1
486282112,2,0
486282112,3,1
486282112,4,1
486282112,5,1
670815373,1,1
670815373,2,1
670815373,3,0
670815373,4,1
670815373,5,1
385313748,1,0
385313748,2,1
385313748,3,1
385313748,4,1
385313748,5,1
1575843366,1,1
1575843366,2,1
1575843366,3,1
1575843366,4,0
1575843366,5,1
684193957,1,1
684193957,2,1
684193957,3,1
684193957,4,1
684193957,5,1
345371984,1,0
345371984,2,1
345371984,3,1
345371984,4,1
345371984,5,1
380730138,1,1
380730138,2,1
380730138,3,1
380730138,4,1
380730138,5,1
1573228737,1,1
1573228737,2,1
1573228737,3,1
1573228737,4,1
1573228737,5,1
9681500555,1,1
9681500555,2,0
9681500555,3,1
9681500555,4,1
9681500555,5,0
380711109,1,1
380711109,2,1
380711109,3,1
380711109,4,0
380711109,5,1
452283914,1,0
452283914,2,1
452283914,3,1
452283914,4,1
452283914,5,1
425120279,1,1
425120279,2,1
425120279,3,1
425120279,4,1
425120279,5,1
067153484X,1,0
067153484X,2,1
067153484X,3,1
067153484X,4,0
067153484X,5,1
380728273,1,0
380728273,2,1
380728273,3,1
380728273,4,0
380728273,5,0
446606197,1,0
446606197,2,1
446606197,3,1
446606197,4,1
446606197,5,1
771076002,1,1
771076002,2,1
771076002,3,1
771076002,4,0
